Uzbek	Ё	U+0401	jo	Ibragimov 1972	
Uzbek	Ў	U+040E	o	Ibragimov 1972	
Uzbek	А	U+0410	æ	Ibragimov 1972	
Uzbek	Б	U+0411	b	Ibragimov 1972	
Uzbek	В	U+0412	w	Ibragimov 1972	
Uzbek	Г	U+0425	g	Ibragimov 1972	
Uzbek	Д	U+0414	d	Ibragimov 1972	
Uzbek	Е	U+0415	e	Ibragimov 1972	
Uzbek	Ж	U+0416	ʤ	Ibragimov 1972	
Uzbek	З	U+0417	z	Ibragimov 1972	
Uzbek	И	U+0418	ɪ	Ibragimov 1972	
Uzbek	Й	U+0419	j	Ibragimov 1972	
Uzbek	К	U+041A	k	Ibragimov 1972	
Uzbek	Л	U+041B	l	Ibragimov 1972	
Uzbek	М	U+041C	m	Ibragimov 1972	
Uzbek	Н	U+041D	n	Ibragimov 1972	
Uzbek	О	U+041E	ɑ	Ibragimov 1972	
Uzbek	П	U+041F	p	Ibragimov 1972	
Uzbek	Р	U+0420	r	Ibragimov 1972	
Uzbek	С	U+0421	s	Ibragimov 1972	
Uzbek	Т	U+0422	t	Ibragimov 1972	
Uzbek	У	U+0423	u	Ibragimov 1972	
Uzbek	Ф	U+0424	f	Ibragimov 1972	
Uzbek	Х	U+0425	χ	Ibragimov 1972	
Uzbek	Ц	U+0426	ts	Ibragimov 1972	
Uzbek	Ч	U+0427	ʧ	Ibragimov 1972	
Uzbek	Ш	U+0428	ʃ	Ibragimov 1972	
Uzbek	Ъ	U+042A	ʔ	Ibragimov 1972	
Uzbek	Ь	U+042C		Ibragimov 1972	
Uzbek	Э	U+042D	e	Ibragimov 1972	
Uzbek	Ю	U+042E	ju	Ibragimov 1972	
Uzbek	Я	U+042F	ja	Ibragimov 1972	
Uzbek	а	U+0430	æ	Ibragimov 1972	
Uzbek	б	U+0431	b	Ibragimov 1972	
Uzbek	в	U+0432	w	Ibragimov 1972	
Uzbek	г	U+0445	g	Ibragimov 1972	
Uzbek	д	U+0434	d	Ibragimov 1972	
Uzbek	е	U+0435	e	Ibragimov 1972	
Uzbek	ж	U+0436	ʤ	Ibragimov 1972	
Uzbek	з	U+0437	z	Ibragimov 1972	
Uzbek	и	U+0438	ɪ	Ibragimov 1972	
Uzbek	й	U+0439	j	Ibragimov 1972	
Uzbek	к	U+043A	k	Ibragimov 1972	
Uzbek	л	U+043B	l	Ibragimov 1972	
Uzbek	м	U+043C	m	Ibragimov 1972	
Uzbek	н	U+043D	n	Ibragimov 1972	
Uzbek	о	U+043E	ɑ	Ibragimov 1972	
Uzbek	п	U+043F	p	Ibragimov 1972	
Uzbek	р	U+0440	r	Ibragimov 1972	
Uzbek	с	U+0441	s	Ibragimov 1972	
Uzbek	т	U+0442	t	Ibragimov 1972	
Uzbek	у	U+0443	u	Ibragimov 1972	
Uzbek	ф	U+0444	f	Ibragimov 1972	
Uzbek	х	U+0445	χ	Ibragimov 1972	
Uzbek	ц	U+0446	ts	Ibragimov 1972	
Uzbek	ч	U+0447	ʧ	Ibragimov 1972	
Uzbek	ш	U+0448	ʃ	Ibragimov 1972	
Uzbek	ъ	U+044A	ʔ	Ibragimov 1972	
Uzbek	ь	U+044C		Ibragimov 1972	
Uzbek	э	U+044D	e	Ibragimov 1972	
Uzbek	ю	U+044E	ju	Ibragimov 1972	
Uzbek	я	U+044F	ja	Ibragimov 1972	
Uzbek	ё	U+0451	jo	Ibragimov 1972	
Uzbek	ў	U+045E	o	Ibragimov 1972	
Uzbek	Ғ	U+0492	ɣ	Ibragimov 1972	
Uzbek	ғ	U+0493	ɣ	Ibragimov 1972	
Uzbek	Қ	U+049A	q	Ibragimov 1972	
Uzbek	қ	U+049B	q	Ibragimov 1972	
Uzbek	Ҳ	U+04B2	h	Ibragimov 1972	
Uzbek	ҳ	U+04B3	h	Ibragimov 1972	
